0,1,2,3,4,5,6,7,8,9
118.21720886230467,124.5833511352539,121.98036193847656,118.99715423583984,117.11557006835938,118.3731918334961,113.44015502929688,118.05148315429688,116.96935272216795,118.89965057373048
124.5833511352539,121.98036193847656,118.99715423583984,117.11557006835938,118.3731918334961,113.44015502929688,118.05148315429688,116.96935272216795,118.89965057373048,117.99299621582033
121.98036193847656,118.99715423583984,117.11557006835938,118.3731918334961,113.44015502929688,118.05148315429688,116.96935272216795,118.89965057373048,117.99299621582033,120.8787078857422
118.99715423583984,117.11557006835938,118.3731918334961,113.44015502929688,118.05148315429688,116.96935272216795,118.89965057373048,117.99299621582033,120.8787078857422,122.4190673828125
117.11557006835938,118.3731918334961,113.44015502929688,118.05148315429688,116.96935272216795,118.89965057373048,117.99299621582033,120.8787078857422,122.4190673828125,121.62938690185548
118.3731918334961,113.44015502929688,118.05148315429688,116.96935272216795,118.89965057373048,117.99299621582033,120.8787078857422,122.4190673828125,121.62938690185548,117.50552368164062
113.44015502929688,118.05148315429688,116.96935272216795,118.89965057373048,117.99299621582033,120.8787078857422,122.4190673828125,121.62938690185548,117.50552368164062,116.97908782958984
118.05148315429688,116.96935272216795,118.89965057373048,117.99299621582033,120.8787078857422,122.4190673828125,121.62938690185548,117.50552368164062,116.97908782958984,120.29376983642578
116.96935272216795,118.89965057373048,117.99299621582033,120.8787078857422,122.4190673828125,121.62938690185548,117.50552368164062,116.97908782958984,120.29376983642578,119.46510314941406
118.89965057373048,117.99299621582033,120.8787078857422,122.4190673828125,121.62938690185548,117.50552368164062,116.97908782958984,120.29376983642578,119.46510314941406,117.0765609741211
117.99299621582033,120.8787078857422,122.4190673828125,121.62938690185548,117.50552368164062,116.97908782958984,120.29376983642578,119.46510314941406,117.0765609741211,117.56402587890624
120.8787078857422,122.4190673828125,121.62938690185548,117.50552368164062,116.97908782958984,120.29376983642578,119.46510314941406,117.0765609741211,117.56402587890624,118.1684799194336
122.4190673828125,121.62938690185548,117.50552368164062,116.97908782958984,120.29376983642578,119.46510314941406,117.0765609741211,117.56402587890624,118.1684799194336,118.3439483642578
121.62938690185548,117.50552368164062,116.97908782958984,120.29376983642578,119.46510314941406,117.0765609741211,117.56402587890624,118.1684799194336,118.3439483642578,116.89134979248048
117.50552368164062,116.97908782958984,120.29376983642578,119.46510314941406,117.0765609741211,117.56402587890624,118.1684799194336,118.3439483642578,116.89134979248048,119.08489227294922
116.97908782958984,120.29376983642578,119.46510314941406,117.0765609741211,117.56402587890624,118.1684799194336,118.3439483642578,116.89134979248048,119.08489227294922,119.91355895996094
120.29376983642578,119.46510314941406,117.0765609741211,117.56402587890624,118.1684799194336,118.3439483642578,116.89134979248048,119.08489227294922,119.91355895996094,122.74078369140624
119.46510314941406,117.0765609741211,117.56402587890624,118.1684799194336,118.3439483642578,116.89134979248048,119.08489227294922,119.91355895996094,122.74078369140624,123.04299926757812
117.0765609741211,117.56402587890624,118.1684799194336,118.3439483642578,116.89134979248048,119.08489227294922,119.91355895996094,122.74078369140624,123.04299926757812,124.69059753417967
117.56402587890624,118.1684799194336,118.3439483642578,116.89134979248048,119.08489227294922,119.91355895996094,122.74078369140624,123.04299926757812,124.69059753417967,127.08889770507812
118.1684799194336,118.3439483642578,116.89134979248048,119.08489227294922,119.91355895996094,122.74078369140624,123.04299926757812,124.69059753417967,127.08889770507812,129.66259765625
118.3439483642578,116.89134979248048,119.08489227294922,119.91355895996094,122.74078369140624,123.04299926757812,124.69059753417967,127.08889770507812,129.66259765625,127.94678497314452
116.89134979248048,119.08489227294922,119.91355895996094,122.74078369140624,123.04299926757812,124.69059753417967,127.08889770507812,129.66259765625,127.94678497314452,131.0567626953125
119.08489227294922,119.91355895996094,122.74078369140624,123.04299926757812,124.69059753417967,127.08889770507812,129.66259765625,127.94678497314452,131.0567626953125,128.71697998046875
119.91355895996094,122.74078369140624,123.04299926757812,124.69059753417967,127.08889770507812,129.66259765625,127.94678497314452,131.0567626953125,128.71697998046875,131.125
122.74078369140624,123.04299926757812,124.69059753417967,127.08889770507812,129.66259765625,127.94678497314452,131.0567626953125,128.71697998046875,131.125,130.7935333251953
123.04299926757812,124.69059753417967,127.08889770507812,129.66259765625,127.94678497314452,131.0567626953125,128.71697998046875,131.125,130.7935333251953,131.45640563964844
124.69059753417967,127.08889770507812,129.66259765625,127.94678497314452,131.0567626953125,128.71697998046875,131.125,130.7935333251953,131.45640563964844,129.7698516845703
127.08889770507812,129.66259765625,127.94678497314452,131.0567626953125,128.71697998046875,131.125,130.7935333251953,131.45640563964844,129.7698516845703,130.1500701904297
129.66259765625,127.94678497314452,131.0567626953125,128.71697998046875,131.125,130.7935333251953,131.45640563964844,129.7698516845703,130.1500701904297,128.6292266845703
127.94678497314452,131.0567626953125,128.71697998046875,131.125,130.7935333251953,131.45640563964844,129.7698516845703,130.1500701904297,128.6292266845703,130.94949340820312
131.0567626953125,128.71697998046875,131.125,130.7935333251953,131.45640563964844,129.7698516845703,130.1500701904297,128.6292266845703,130.94949340820312,131.3394317626953
128.71697998046875,131.125,130.7935333251953,131.45640563964844,129.7698516845703,130.1500701904297,128.6292266845703,130.94949340820312,131.3394317626953,131.0177459716797
131.125,130.7935333251953,131.45640563964844,129.7698516845703,130.1500701904297,128.6292266845703,130.94949340820312,131.3394317626953,131.0177459716797,130.22805786132812
130.7935333251953,131.45640563964844,129.7698516845703,130.1500701904297,128.6292266845703,130.94949340820312,131.3394317626953,131.0177459716797,130.22805786132812,130.13055419921875
131.45640563964844,129.7698516845703,130.1500701904297,128.6292266845703,130.94949340820312,131.3394317626953,131.0177459716797,130.22805786132812,130.13055419921875,128.16127014160156
129.7698516845703,130.1500701904297,128.6292266845703,130.94949340820312,131.3394317626953,131.0177459716797,130.22805786132812,130.13055419921875,128.16127014160156,129.2141571044922
130.1500701904297,128.6292266845703,130.94949340820312,131.3394317626953,131.0177459716797,130.22805786132812,130.13055419921875,128.16127014160156,129.2141571044922,124.641845703125
128.6292266845703,130.94949340820312,131.3394317626953,131.0177459716797,130.22805786132812,130.13055419921875,128.16127014160156,129.2141571044922,124.641845703125,124.8855972290039
130.94949340820312,131.3394317626953,131.0177459716797,130.22805786132812,130.13055419921875,128.16127014160156,129.2141571044922,124.641845703125,124.8855972290039,126.4843978881836
131.3394317626953,131.0177459716797,130.22805786132812,130.13055419921875,128.16127014160156,129.2141571044922,124.641845703125,124.8855972290039,126.4843978881836,127.1582489013672
131.0177459716797,130.22805786132812,130.13055419921875,128.16127014160156,129.2141571044922,124.641845703125,124.8855972290039,126.4843978881836,127.1582489013672,123.8769989013672
130.22805786132812,130.13055419921875,128.16127014160156,129.2141571044922,124.641845703125,124.8855972290039,126.4843978881836,127.1582489013672,123.8769989013672,122.95904541015624
130.13055419921875,128.16127014160156,129.2141571044922,124.641845703125,124.8855972290039,126.4843978881836,127.1582489013672,123.8769989013672,122.95904541015624,119.8926239013672
128.16127014160156,129.2141571044922,124.641845703125,124.8855972290039,126.4843978881836,127.1582489013672,123.8769989013672,122.95904541015624,119.8926239013672,122.04106903076172
129.2141571044922,124.641845703125,124.8855972290039,126.4843978881836,127.1582489013672,123.8769989013672,122.95904541015624,119.8926239013672,122.04106903076172,124.46292877197266
124.641845703125,124.8855972290039,126.4843978881836,127.1582489013672,123.8769989013672,122.95904541015624,119.8926239013672,122.04106903076172,124.46292877197266,123.3105926513672
124.8855972290039,126.4843978881836,127.1582489013672,123.8769989013672,122.95904541015624,119.8926239013672,122.04106903076172,124.46292877197266,123.3105926513672,121.9238739013672
126.4843978881836,127.1582489013672,123.8769989013672,122.95904541015624,119.8926239013672,122.04106903076172,124.46292877197266,123.3105926513672,121.9238739013672,121.76763153076172
127.1582489013672,123.8769989013672,122.95904541015624,119.8926239013672,122.04106903076172,124.46292877197266,123.3105926513672,121.9238739013672,121.76763153076172,124.3262176513672
123.8769989013672,122.95904541015624,119.8926239013672,122.04106903076172,124.46292877197266,123.3105926513672,121.9238739013672,121.76763153076172,124.3262176513672,122.4902801513672
122.95904541015624,119.8926239013672,122.04106903076172,124.46292877197266,123.3105926513672,121.9238739013672,121.76763153076172,124.3262176513672,122.4902801513672,124.1211395263672
119.8926239013672,122.04106903076172,124.46292877197266,123.3105926513672,121.9238739013672,121.76763153076172,124.3262176513672,122.4902801513672,124.1211395263672,123.92583465576172
122.04106903076172,124.46292877197266,123.3105926513672,121.9238739013672,121.76763153076172,124.3262176513672,122.4902801513672,124.1211395263672,123.92583465576172,123.8769989013672
124.46292877197266,123.3105926513672,121.9238739013672,121.76763153076172,124.3262176513672,122.4902801513672,124.1211395263672,123.92583465576172,123.8769989013672,122.34380340576172
123.3105926513672,121.9238739013672,121.76763153076172,124.3262176513672,122.4902801513672,124.1211395263672,123.92583465576172,123.8769989013672,122.34380340576172,121.68950653076172
121.9238739013672,121.76763153076172,124.3262176513672,122.4902801513672,124.1211395263672,123.92583465576172,123.8769989013672,122.34380340576172,121.68950653076172,121.3672332763672
121.76763153076172,124.3262176513672,122.4902801513672,124.1211395263672,123.92583465576172,123.8769989013672,122.34380340576172,121.68950653076172,121.3672332763672,122.1289520263672
124.3262176513672,122.4902801513672,124.1211395263672,123.92583465576172,123.8769989013672,122.34380340576172,121.68950653076172,121.3672332763672,122.1289520263672,120.64459991455078
122.4902801513672,124.1211395263672,123.92583465576172,123.8769989013672,122.34380340576172,121.68950653076172,121.3672332763672,122.1289520263672,120.64459991455078,122.9394989013672
124.1211395263672,123.92583465576172,123.8769989013672,122.34380340576172,121.68950653076172,121.3672332763672,122.1289520263672,120.64459991455078,122.9394989013672,122.94927215576172
123.92583465576172,123.8769989013672,122.34380340576172,121.68950653076172,121.3672332763672,122.1289520263672,120.64459991455078,122.9394989013672,122.94927215576172,123.7695770263672
123.8769989013672,122.34380340576172,121.68950653076172,121.3672332763672,122.1289520263672,120.64459991455078,122.9394989013672,122.94927215576172,123.7695770263672,124.1504364013672
122.34380340576172,121.68950653076172,121.3672332763672,122.1289520263672,120.64459991455078,122.9394989013672,122.94927215576172,123.7695770263672,124.1504364013672,123.15435028076172
121.68950653076172,121.3672332763672,122.1289520263672,120.64459991455078,122.9394989013672,122.94927215576172,123.7695770263672,124.1504364013672,123.15435028076172,124.36527252197266
121.3672332763672,122.1289520263672,120.64459991455078,122.9394989013672,122.94927215576172,123.7695770263672,124.1504364013672,123.15435028076172,124.36527252197266,127.42192840576172
122.1289520263672,120.64459991455078,122.9394989013672,122.94927215576172,123.7695770263672,124.1504364013672,123.15435028076172,124.36527252197266,127.42192840576172,126.60162353515624
120.64459991455078,122.9394989013672,122.94927215576172,123.7695770263672,124.1504364013672,123.15435028076172,124.36527252197266,127.42192840576172,126.60162353515624,127.09967041015624
122.9394989013672,122.94927215576172,123.7695770263672,124.1504364013672,123.15435028076172,124.36527252197266,127.42192840576172,126.60162353515624,127.09967041015624,128.7012176513672
122.94927215576172,123.7695770263672,124.1504364013672,123.15435028076172,124.36527252197266,127.42192840576172,126.60162353515624,127.09967041015624,128.7012176513672,127.40238189697266
123.7695770263672,124.1504364013672,123.15435028076172,124.36527252197266,127.42192840576172,126.60162353515624,127.09967041015624,128.7012176513672,127.40238189697266,129.19927978515625
124.1504364013672,123.15435028076172,124.36527252197266,127.42192840576172,126.60162353515624,127.09967041015624,128.7012176513672,127.40238189697266,129.19927978515625,130.83987426757812
123.15435028076172,124.36527252197266,127.42192840576172,126.60162353515624,127.09967041015624,128.7012176513672,127.40238189697266,129.19927978515625,130.83987426757812,130.5664520263672
124.36527252197266,127.42192840576172,126.60162353515624,127.09967041015624,128.7012176513672,127.40238189697266,129.19927978515625,130.83987426757812,130.5664520263672,130.28329467773438
127.42192840576172,126.60162353515624,127.09967041015624,128.7012176513672,127.40238189697266,129.19927978515625,130.83987426757812,130.5664520263672,130.28329467773438,129.9902801513672
126.60162353515624,127.09967041015624,128.7012176513672,127.40238189697266,129.19927978515625,130.83987426757812,130.5664520263672,130.28329467773438,129.9902801513672,131.62112426757812
127.09967041015624,128.7012176513672,127.40238189697266,129.19927978515625,130.83987426757812,130.5664520263672,130.28329467773438,129.9902801513672,131.62112426757812,133.1348114013672
128.7012176513672,127.40238189697266,129.19927978515625,130.83987426757812,130.5664520263672,130.28329467773438,129.9902801513672,131.62112426757812,133.1348114013672,133.7500762939453
127.40238189697266,129.19927978515625,130.83987426757812,130.5664520263672,130.28329467773438,129.9902801513672,131.62112426757812,133.1348114013672,133.7500762939453,134.05279541015625
129.19927978515625,130.83987426757812,130.5664520263672,130.28329467773438,129.9902801513672,131.62112426757812,133.1348114013672,133.7500762939453,134.05279541015625,136.6797637939453
130.83987426757812,130.5664520263672,130.28329467773438,129.9902801513672,131.62112426757812,133.1348114013672,133.7500762939453,134.05279541015625,136.6797637939453,138.6914825439453
130.5664520263672,130.28329467773438,129.9902801513672,131.62112426757812,133.1348114013672,133.7500762939453,134.05279541015625,136.6797637939453,138.6914825439453,141.1816864013672
130.28329467773438,129.9902801513672,131.62112426757812,133.1348114013672,133.7500762939453,134.05279541015625,136.6797637939453,138.6914825439453,141.1816864013672,139.88287353515625
129.9902801513672,131.62112426757812,133.1348114013672,133.7500762939453,134.05279541015625,136.6797637939453,138.6914825439453,141.1816864013672,139.88287353515625,141.70904541015625
131.62112426757812,133.1348114013672,133.7500762939453,134.05279541015625,136.6797637939453,138.6914825439453,141.1816864013672,139.88287353515625,141.70904541015625,141.11337280273438
133.1348114013672,133.7500762939453,134.05279541015625,136.6797637939453,138.6914825439453,141.1816864013672,139.88287353515625,141.70904541015625,141.11337280273438,142.2266387939453
133.7500762939453,134.05279541015625,136.6797637939453,138.6914825439453,141.1816864013672,139.88287353515625,141.70904541015625,141.11337280273438,142.2266387939453,145.65432739257812
134.05279541015625,136.6797637939453,138.6914825439453,141.1816864013672,139.88287353515625,141.70904541015625,141.11337280273438,142.2266387939453,145.65432739257812,145.00006103515625
136.6797637939453,138.6914825439453,141.1816864013672,139.88287353515625,141.70904541015625,141.11337280273438,142.2266387939453,145.65432739257812,145.00006103515625,142.9590301513672
138.6914825439453,141.1816864013672,139.88287353515625,141.70904541015625,141.11337280273438,142.2266387939453,145.65432739257812,145.00006103515625,142.9590301513672,139.11135864257812
141.1816864013672,139.88287353515625,141.70904541015625,141.11337280273438,142.2266387939453,145.65432739257812,145.00006103515625,142.9590301513672,139.11135864257812,142.72467041015625
139.88287353515625,141.70904541015625,141.11337280273438,142.2266387939453,145.65432739257812,145.00006103515625,142.9590301513672,139.11135864257812,142.72467041015625,141.99229431152344
141.70904541015625,141.11337280273438,142.2266387939453,145.65432739257812,145.00006103515625,142.9590301513672,139.11135864257812,142.72467041015625,141.99229431152344,143.35948181152344
141.11337280273438,142.2266387939453,145.65432739257812,145.00006103515625,142.9590301513672,139.11135864257812,142.72467041015625,141.99229431152344,143.35948181152344,145.0781707763672
142.2266387939453,145.65432739257812,145.00006103515625,142.9590301513672,139.11135864257812,142.72467041015625,141.99229431152344,143.35948181152344,145.0781707763672,145.4981231689453
145.65432739257812,145.00006103515625,142.9590301513672,139.11135864257812,142.72467041015625,141.99229431152344,143.35948181152344,145.0781707763672,145.4981231689453,143.3301239013672
145.00006103515625,142.9590301513672,139.11135864257812,142.72467041015625,141.99229431152344,143.35948181152344,145.0781707763672,145.4981231689453,143.3301239013672,141.58209228515625
142.9590301513672,139.11135864257812,142.72467041015625,141.99229431152344,143.35948181152344,145.0781707763672,145.4981231689453,143.3301239013672,141.58209228515625,142.2266387939453
139.11135864257812,142.72467041015625,141.99229431152344,143.35948181152344,145.0781707763672,145.4981231689453,143.3301239013672,141.58209228515625,142.2266387939453,142.4414825439453
142.72467041015625,141.99229431152344,143.35948181152344,145.0781707763672,145.4981231689453,143.3301239013672,141.58209228515625,142.2266387939453,142.4414825439453,142.1094207763672
141.99229431152344,143.35948181152344,145.0781707763672,145.4981231689453,143.3301239013672,141.58209228515625,142.2266387939453,142.4414825439453,142.1094207763672,143.90631103515625
143.35948181152344,145.0781707763672,145.4981231689453,143.3301239013672,141.58209228515625,142.2266387939453,142.4414825439453,142.1094207763672,143.90631103515625,143.5059051513672
145.0781707763672,145.4981231689453,143.3301239013672,141.58209228515625,142.2266387939453,142.4414825439453,142.1094207763672,143.90631103515625,143.5059051513672,143.6133270263672
145.4981231689453,143.3301239013672,141.58209228515625,142.2266387939453,142.4414825439453,142.1094207763672,143.90631103515625,143.5059051513672,143.6133270263672,142.9287109375
143.3301239013672,141.58209228515625,142.2266387939453,142.4414825439453,142.1094207763672,143.90631103515625,143.5059051513672,143.6133270263672,142.9287109375,142.8798065185547
141.58209228515625,142.2266387939453,142.4414825439453,142.1094207763672,143.90631103515625,143.5059051513672,143.6133270263672,142.9287109375,142.8798065185547,142.4005889892578
142.2266387939453,142.4414825439453,142.1094207763672,143.90631103515625,143.5059051513672,143.6133270263672,142.9287109375,142.8798065185547,142.4005889892578,142.65492248535156
142.4414825439453,142.1094207763672,143.90631103515625,143.5059051513672,143.6133270263672,142.9287109375,142.8798065185547,142.4005889892578,142.65492248535156,145.61831665039062
142.1094207763672,143.90631103515625,143.5059051513672,143.6133270263672,142.9287109375,142.8798065185547,142.4005889892578,142.65492248535156,145.61831665039062,145.82366943359375
143.90631103515625,143.5059051513672,143.6133270263672,142.9287109375,142.8798065185547,142.4005889892578,142.65492248535156,145.61831665039062,145.82366943359375,147.79928588867188
143.5059051513672,143.6133270263672,142.9287109375,142.8798065185547,142.4005889892578,142.65492248535156,145.61831665039062,145.82366943359375,147.79928588867188,146.88975524902344
143.6133270263672,142.9287109375,142.8798065185547,142.4005889892578,142.65492248535156,145.61831665039062,145.82366943359375,147.79928588867188,146.88975524902344,143.14389038085938
142.9287109375,142.8798065185547,142.4005889892578,142.65492248535156,145.61831665039062,145.82366943359375,147.79928588867188,146.88975524902344,143.14389038085938,143.47640991210938
142.8798065185547,142.4005889892578,142.65492248535156,145.61831665039062,145.82366943359375,147.79928588867188,146.88975524902344,143.14389038085938,143.47640991210938,144.93368530273438
142.4005889892578,142.65492248535156,145.61831665039062,145.82366943359375,147.79928588867188,146.88975524902344,143.14389038085938,143.47640991210938,144.93368530273438,146.42030334472656
142.65492248535156,145.61831665039062,145.82366943359375,147.79928588867188,146.88975524902344,143.14389038085938,143.47640991210938,144.93368530273438,146.42030334472656,146.33226013183594
145.61831665039062,145.82366943359375,147.79928588867188,146.88975524902344,143.14389038085938,143.47640991210938,144.93368530273438,146.42030334472656,146.33226013183594,145.09994506835938
145.82366943359375,147.79928588867188,146.88975524902344,143.14389038085938,143.47640991210938,144.93368530273438,146.42030334472656,146.33226013183594,145.09994506835938,144.29795837402344
147.79928588867188,146.88975524902344,143.14389038085938,143.47640991210938,144.93368530273438,146.42030334472656,146.33226013183594,145.09994506835938,144.29795837402344,145.3346710205078
146.88975524902344,143.14389038085938,143.47640991210938,144.93368530273438,146.42030334472656,146.33226013183594,145.09994506835938,144.29795837402344,145.3346710205078,149.7553253173828
143.14389038085938,143.47640991210938,144.93368530273438,146.42030334472656,146.33226013183594,145.09994506835938,144.29795837402344,145.3346710205078,149.7553253173828,148.4936981201172
143.47640991210938,144.93368530273438,146.42030334472656,146.33226013183594,145.09994506835938,144.29795837402344,145.3346710205078,149.7553253173828,148.4936981201172,149.15878295898438
144.93368530273438,146.42030334472656,146.33226013183594,145.09994506835938,144.29795837402344,145.3346710205078,149.7553253173828,148.4936981201172,149.15878295898438,150.273681640625
146.42030334472656,146.33226013183594,145.09994506835938,144.29795837402344,145.3346710205078,149.7553253173828,148.4936981201172,149.15878295898438,150.273681640625,150.90943908691406
146.33226013183594,145.09994506835938,144.29795837402344,145.3346710205078,149.7553253173828,148.4936981201172,149.15878295898438,150.273681640625,150.90943908691406,153.2469024658203
145.09994506835938,144.29795837402344,145.3346710205078,149.7553253173828,148.4936981201172,149.15878295898438,150.273681640625,150.90943908691406,153.2469024658203,151.70162963867188
144.29795837402344,145.3346710205078,149.7553253173828,148.4936981201172,149.15878295898438,150.273681640625,150.90943908691406,153.2469024658203,151.70162963867188,150.6844940185547
145.3346710205078,149.7553253173828,148.4936981201172,149.15878295898438,150.273681640625,150.90943908691406,153.2469024658203,151.70162963867188,150.6844940185547,145.69651794433594
149.7553253173828,148.4936981201172,149.15878295898438,150.273681640625,150.90943908691406,153.2469024658203,151.70162963867188,150.6844940185547,145.69651794433594,146.26376342773438
148.4936981201172,149.15878295898438,150.273681640625,150.90943908691406,153.2469024658203,151.70162963867188,150.6844940185547,145.69651794433594,146.26376342773438,144.865234375
149.15878295898438,150.273681640625,150.90943908691406,153.2469024658203,151.70162963867188,150.6844940185547,145.69651794433594,146.26376342773438,144.865234375,145.7552032470703
150.273681640625,150.90943908691406,153.2469024658203,151.70162963867188,150.6844940185547,145.69651794433594,146.26376342773438,144.865234375,145.7552032470703,145.5205078125
150.90943908691406,153.2469024658203,151.70162963867188,150.6844940185547,145.69651794433594,146.26376342773438,144.865234375,145.7552032470703,145.5205078125,142.85049438476562
153.2469024658203,151.70162963867188,150.6844940185547,145.69651794433594,146.26376342773438,144.865234375,145.7552032470703,145.5205078125,142.85049438476562,139.79904174804688
151.70162963867188,150.6844940185547,145.69651794433594,146.26376342773438,144.865234375,145.7552032470703,145.5205078125,142.85049438476562,139.79904174804688,140.27825927734375
150.6844940185547,145.69651794433594,146.26376342773438,144.865234375,145.7552032470703,145.5205078125,142.85049438476562,139.79904174804688,140.27825927734375,142.6450958251953
145.69651794433594,146.26376342773438,144.865234375,145.7552032470703,145.5205078125,142.85049438476562,139.79904174804688,140.27825927734375,142.6450958251953,143.60357666015625
146.26376342773438,144.865234375,145.7552032470703,145.5205078125,142.85049438476562,139.79904174804688,140.27825927734375,142.6450958251953,143.60357666015625,143.6915740966797
144.865234375,145.7552032470703,145.5205078125,142.85049438476562,139.79904174804688,140.27825927734375,142.6450958251953,143.60357666015625,143.6915740966797,142.17562866210938
145.7552032470703,145.5205078125,142.85049438476562,139.79904174804688,140.27825927734375,142.6450958251953,143.60357666015625,143.6915740966797,142.17562866210938,138.79168701171875
145.5205078125,142.85049438476562,139.79904174804688,140.27825927734375,142.6450958251953,143.60357666015625,143.6915740966797,142.17562866210938,138.79168701171875,139.69146728515625
142.85049438476562,139.79904174804688,140.27825927734375,142.6450958251953,143.60357666015625,143.6915740966797,142.17562866210938,138.79168701171875,139.69146728515625,138.3907012939453
139.79904174804688,140.27825927734375,142.6450958251953,143.60357666015625,143.6915740966797,142.17562866210938,138.79168701171875,139.69146728515625,138.3907012939453,139.51536560058594
140.27825927734375,142.6450958251953,143.60357666015625,143.6915740966797,142.17562866210938,138.79168701171875,139.69146728515625,138.3907012939453,139.51536560058594,136.08255004882812
142.6450958251953,143.60357666015625,143.6915740966797,142.17562866210938,138.79168701171875,139.69146728515625,138.3907012939453,139.51536560058594,136.08255004882812,138.00926208496094
143.60357666015625,143.6915740966797,142.17562866210938,138.79168701171875,139.69146728515625,138.3907012939453,139.51536560058594,136.08255004882812,138.00926208496094,138.8796844482422
143.6915740966797,142.17562866210938,138.79168701171875,139.69146728515625,138.3907012939453,139.51536560058594,136.08255004882812,138.00926208496094,138.8796844482422,140.141357421875
