Date,Close,High,Low,Open,Volume,Daily_Return
2021-04-14,128.71697998046875,131.6124551846021,128.35626912284386,131.55396314021985,87222800.0,-0.017853200908703903
2021-04-15,131.125,131.6124535315985,130.2865793306145,130.4620703374586,89347100.0,0.018707866047638966
2021-04-16,130.7935333251953,131.29073056509336,129.93561036138595,130.93001971708307,84922400.0,-0.002527867872676337
2021-04-19,131.45640563964844,132.07060157319347,129.994045703318,130.1597780443281,94264200.0,0.005068081713222039
2021-04-20,129.7698516845703,132.1291244816628,128.5024698015972,131.63192734239016,94812300.0,-0.012829758632693422
2021-04-21,130.1500701904297,130.39379691363274,128.00527800142257,129.0386769276597,68847100.0,0.0029299448286614904
2021-04-22,128.6292266845703,130.78376273570044,128.11252718583415,129.7016154150474,84566500.0,-0.011685306843355114
2021-04-23,130.94949340820312,131.72940697661994,128.84369107132306,128.84369107132306,78657500.0,0.018038409958901935
2021-04-26,131.3394317626953,131.67089647035067,130.2085364209227,131.44667209468918,66905100.0,0.0029777767316492287
2021-04-27,131.0177459716797,132.01215523774303,130.7447732125093,131.62218352757128,66015800.0,-0.0024492704643099827
2021-04-28,130.22805786132812,131.63192609526544,129.740604439872,130.93973569140266,107760100.0,-0.006027337018317036
2021-04-29,130.13055419921875,133.63048088194913,129.12640139531834,133.04553085743174,151101000.0,-0.0007487147064206834
2021-04-30,128.16127014160156,130.20856574635297,127.78105703815494,128.47323262027362,109839500.0,-0.01513314124984344
2021-05-03,129.2141571044922,130.70577838338053,128.5219815192614,128.7267036427075,75135100.0,0.00821532871613484
2021-05-04,124.641845703125,128.19051366277054,123.52070128030384,127.89803861753046,137564700.0,-0.03538552975793263
2021-05-05,124.8855972290039,127.17661983745884,124.75885455406907,125.95798604278042,84000900.0,0.0019556155037969702
2021-05-06,126.4843978881836,126.4941415996512,123.93988342302214,124.680814581684,78128300.0,0.01280212205934328
2021-05-07,127.1582489013672,128.1836279216994,126.44534732764843,127.78324849809152,78973300.0,0.0053275425620424866
2021-05-10,123.8769989013672,126.50394796231056,123.83793549239248,126.3770049216638,88071200.0,-0.025804460413300978
2021-05-11,122.95904541015624,123.31060121990448,119.89263087268372,120.60552510907532,126142800.0,-0.007410201242781578
2021-05-12,119.8926239013672,121.7187992057643,119.38481447185008,120.50786329646682,112172300.0,-0.024938559815264716
2021-05-13,122.04106903076172,123.19341357180042,121.34771025318692,121.66021008886268,105861300.0,0.017919744013292993
2021-05-14,124.46292877197266,124.8926187981441,122.90042974578068,123.29105636497444,81918000.0,0.019844629028941796
2021-05-17,123.3105926513672,123.95512773405063,122.23637496414496,123.84770522027009,74244600.0,-0.009258468621742288
2021-05-18,121.9238739013672,124.01371786549493,121.8555147978895,123.59379552967953,63342900.0,-0.011245739073857508
2021-05-19,121.76763153076172,121.99223682754791,119.9805196188087,120.2734914717984,92612000.0,-0.0012814747891940481
2021-05-20,124.3262176513672,124.72661200774762,122.16801458440844,122.29497252696002,76857100.0,0.021012038161874802
2021-05-21,122.4902801513672,125.00004641017313,122.27543512950636,124.82426479688549,79295400.0,-0.014767098482383667
2021-05-24,124.1211395263672,124.94145621305331,122.98833046928488,123.05668957229344,63092900.0,0.013314194179200767
2021-05-25,123.92583465576172,125.31255964913692,123.35942638033973,124.82427074399982,72009500.0,-0.0015735020750755613
2021-05-26,123.8769989013672,124.40434374665044,123.45707656811848,123.98442141340176,56575900.0,-0.00039407242670719267
2021-05-27,122.34380340576172,124.6484925303121,122.14849379883395,123.4766199875777,94625600.0,-0.012376756857229276
2021-05-28,121.68950653076172,122.85161879427052,121.63091513952054,122.62700604353964,71311100.0,-0.005348018099698759
2021-06-01,121.3672332763672,122.4121552577231,121.03520547415292,122.1484865589402,67637100.0,-0.0026483241125894175
2021-06-02,122.1289520263672,122.30473364370846,121.14262887683677,121.36723416808287,59278900.0,0.006276148260424552
2021-06-03,120.64459991455078,121.92389512399188,120.24420548835592,121.75788119387512,76229200.0,-0.01215397403472318
2021-06-04,122.9394989013672,123.20317504815016,120.94730975584967,121.16215477898147,75169300.0,0.019021978509123683
2021-06-07,122.94927215576172,123.35942679081124,121.90435013756394,123.21294086384106,71057600.0,7.949645542604244e-05
2021-06-08,123.7695770263672,125.44927381859075,123.25199989330952,123.63285881954378,74403800.0,0.0066718969231982506
2021-06-09,124.1504364013672,124.75590806990476,123.55473244780472,124.22856322000108,56877900.0,0.0030771647132548097
2021-06-10,123.15435028076172,125.18560293992084,122.98833637271277,124.04301866252897,71186400.0,-0.008023218842221569
2021-06-11,124.36527252197266,124.45316704928788,123.14456900791605,123.56449131477484,53522400.0,0.009832557586884505
2021-06-14,127.42192840576172,127.4805197980516,124.09185265030386,124.82427485626314,96906500.0,0.024578049979740335
2021-06-15,126.60162353515624,127.53913054805692,126.3574827913056,126.89459540801074,62746300.0,-0.006437705667059923
2021-06-16,127.09967041015624,127.82233240549728,125.44929143219892,127.31451546549631,91815000.0,0.0039339691000226384
2021-06-17,128.7012176513672,129.44341498990488,126.61137364763496,126.75786702289923,96721700.0,0.012600719073800004
2021-06-18,127.40238189697266,128.4277608552948,127.1875369016072,127.64652258250932,108953300.0,-0.010091868422821615
2021-06-21,129.19927978515625,129.30670230447237,126.18170388050524,127.2461539075308,79663300.0,0.014104115334646616
2021-06-22,130.83987426757812,130.93753650393603,128.5351855604838,129.03324210427792,74783600.0,0.012698170494061634
2021-06-23,130.5664520263672,131.171931135257,130.10746628787817,130.63481857945425,60214200.0,-0.002089747049525359
2021-06-24,130.28329467773438,131.48446319152282,129.81453363235784,131.298913807041,68711000.0,-0.002168683794636861
2021-06-25,129.9902801513672,130.7519979740222,129.69730831930764,130.33208310563106,70783700.0,-0.0022490567734871902
2021-06-28,131.62112426757812,132.08010994524813,130.22464670870133,130.28323808863115,62111300.0,0.012545892772227951
2021-06-29,133.1348114013672,133.29106502927266,131.20122118482706,131.6406714747908,64556100.0,0.01150033584815624
2021-06-30,133.7500762939453,134.18952666784298,132.6856112890496,132.9785831720377,63261400.0,0.004621367515392105
2021-07-01,134.05279541015625,134.11138680082388,132.5781758729055,133.39850004575504,52485800.0,0.0022633192039880345
2021-07-02,136.6797637939453,136.71881975736173,134.52155301126126,134.66803150053377,78852600.0,0.01959652072716156
2021-07-06,138.6914825439453,139.79498860999516,136.78718765891608,136.78718765891608,108181800.0,0.01471848278164134
2021-07-07,141.1816864013672,141.4941787382535,139.3164479398055,140.17581304211686,104911600.0,0.017954987658545196
2021-07-08,139.88287353515625,140.68364735524526,137.37309975875638,138.2617755637112,105575500.0,-0.00919958458718595
2021-07-09,141.70904541015625,142.2363828285555,139.30669407903906,139.4043563311566,99890800.0,0.013055006870022812
2021-07-12,141.11337280273438,142.89072485841734,140.6250912359429,142.78330231767637,76299700.0,-0.0042034903678715985
2021-07-13,142.2266387939453,144.00399065736747,140.26375247219565,140.65437172290618,100827100.0,0.00788916010651386
2021-07-14,145.65432739257812,146.06449685832388,144.2187789659628,144.62894843170855,127050800.0,0.024100187051447897
2021-07-15,145.00006103515625,146.48444087501676,143.64263914576114,145.74225840567044,106820300.0,-0.0044919115630422946
2021-07-16,142.9590301513672,146.2500420755194,142.46098847923267,144.9805223346472,93251400.0,-0.014076069135544711
2021-07-19,139.11135864257812,140.69340040632105,138.3496409012505,140.3808931785124,121434600.0,-0.026914504839009368
2021-07-20,142.72467041015625,143.6524171415738,139.6094470898314,140.097728569033,96350000.0,0.025974239651140874
2021-07-21,141.99229431152344,142.70519623155477,141.24035131815734,142.11925230572658,74993500.0,-0.0051313910659464
2021-07-22,143.35948181152344,144.7266643412713,142.39267887187688,142.51963685720062,77338200.0,0.009628603486048881
2021-07-23,145.0781707763672,145.23442440451626,143.47660834075452,144.09184768836266,71447400.0,0.011988666135828607
2021-07-26,145.4981231689453,146.31843249256286,144.23834858516193,144.79499663408214,72434100.0,0.002894662858862862
2021-07-27,143.3301239013672,145.71293947720633,142.13871611344763,145.62503750180875,104818600.0,-0.014900530813450774
2021-07-28,141.58209228515625,143.5254579196167,139.19927630353345,141.4160783718357,118931200.0,-0.012195842497239817
2021-07-29,142.2266387939453,143.1153147256564,141.1914843685101,141.29890689763087,56699500.0,0.004552457859507308
2021-07-30,142.4414825439453,142.90046835495775,140.7324972607366,140.9961734481876,70440600.0,0.001510573207817112
2021-08-02,142.1094207763672,143.50589840764349,141.8457446518481,142.92972994024274,62880000.0,-0.0023312153289031246
2021-08-03,143.90631103515625,144.57036666149511,141.77739614243097,142.3926355441965,64786600.0,0.01264441336100286
2021-08-04,143.5059051513672,144.32621435379124,142.85160984220758,143.81841241009994,56368300.0,-0.0027824066985585594
2021-08-05,143.6133270263672,144.37504483971543,142.7441867059485,143.53520021202812,46397700.0,0.0007485536911300272
2021-08-06,142.9287109375,143.8773972975789,142.42992307824375,143.13410295218878,54126800.0,-0.00476707909386076
2021-08-09,142.8798065185547,143.47640294108896,142.3223394909196,142.9873899692901,48908700.0,-0.00034215951871763295
2021-08-10,142.4005889892578,144.46422440880676,142.1071782098756,143.22212723273427,69023100.0,-0.0033539906091253346
2021-08-11,142.65492248535156,143.4960257343142,142.33217200247665,142.84074987762784,48493500.0,0.0017860424447608825
2021-08-12,145.61831665039062,145.77480442008488,142.63533383088495,142.97764896165427,72282600.0,0.020773164454548354
2021-08-13,145.82366943359375,146.15619466200167,145.01190613589833,145.69652128952967,59375000.0,0.0014102125881330085
2021-08-16,147.79928588867188,147.8677548726636,143.25147091055382,145.27597699148956,103296000.0,0.013547982044010975
2021-08-17,146.88975524902344,148.3470047149868,145.8139204751284,146.92886973012176,92229700.0,-0.006153822964567901
2021-08-18,143.14389038085938,147.4080844695857,142.938498348175,146.50830231259667,86326000.0,-0.025501198921692447
2021-08-19,143.47640991210938,144.74784668525945,141.32475571635126,141.8431082977637,86960300.0,0.0023229739695160845
2021-08-20,144.93368530273438,145.23687099584217,143.55466496618592,144.2001657522503,60549600.0,0.010156898904270628
2021-08-23,146.42030334472656,146.8897517241176,144.64028856581433,145.05105776321832,60131800.0,0.010257229289981629
2021-08-24,146.33226013183594,147.54501786684636,145.87258667150505,146.16599748585364,48606400.0,-0.0006013046748259976
2021-08-25,145.09994506835938,147.0168826886461,144.5522528692755,146.51807985316438,58991300.0,-0.008421349211488516
2021-08-26,144.29795837402344,145.84324134015625,144.26861878609316,145.09017201862116,48597200.0,-0.005527132997590778
2021-08-27,145.3346710205078,145.48136895257556,143.60356080464544,144.2392717415958,55802400.0,0.007184527474721314
2021-08-30,149.7553253173828,150.11720505871097,145.34443375463215,145.72586326960624,90956700.0,0.030417066112539803
2021-08-31,148.4936981201172,149.4423845898935,147.9655556918431,149.30546153876566,86453100.0,-0.008424589874128419
2021-09-01,149.15878295898438,151.57450907043452,148.99252028179305,149.4717585326363,80313700.0,0.004478875853231035
2021-09-02,150.273681640625,151.3201765731345,149.05114919993167,150.48884854406634,71115500.0,0.007474576149814727
2021-09-03,150.90943908691406,151.23218950970838,149.7260208700016,150.38129660470707,57808700.0,0.004230663941603874
2021-09-07,153.2469024658203,153.8043695479327,150.99743959102315,151.56469648456283,82278300.0,0.015489179424754251
2021-09-08,151.70162963867188,153.58921285674052,150.59645536526742,153.53053367824012,74420200.0,-0.010083550155234544
2021-09-09,150.6844940185547,152.67966077073964,150.56712073419473,152.07328934160887,57305700.0,-0.006704843069516353
2021-09-10,145.69651794433594,152.06346111215902,145.43244677560867,151.59401286380336,140893200.0,-0.033102119144419406
2021-09-13,146.26376342773438,148.09266692388923,145.481339792054,147.32003309737948,102404300.0,0.003893335897122485
2021-09-14,144.865234375,147.75042357206,143.6818310431746,147.0462435219262,109296300.0,-0.00956169197318213
2021-09-15,145.7552032470703,146.15619746026422,143.15365068997156,145.29552986579753,83281300.0,0.006143426170605704
2021-09-16,145.5205078125,145.6965602839762,143.98501448007158,145.1782076058161,68034100.0,-0.0016102027875635194
2021-09-17,142.85049438476562,145.54985605884855,142.55708356060515,145.54985605884855,129868800.0,-0.018348021649117863
2021-09-20,139.79904174804688,141.6572852174671,138.16574008474765,140.64014472255653,123478900.0,-0.02136116259072729
2021-09-21,140.27825927734375,141.42256280767091,139.642548359155,140.7672722677942,75834000.0,0.0034279028189661
2021-09-22,142.6450958251953,143.21233776359767,140.54233100418216,141.2758504926419,76404300.0,0.01687244024872081
2021-09-23,143.60357666015625,143.84808318959392,142.43972319227385,143.42752419874412,64838200.0,0.006719339556794157
2021-09-24,143.6915740966797,144.22949136628228,142.36145817706782,142.45926674371992,53477900.0,0.0006127802563837825
2021-09-27,142.17562866210938,142.7526753188713,140.65970036682202,142.27343722725325,74150700.0,-0.010549995322275074
2021-09-28,138.79168701171875,141.56927754565646,138.5765200764918,140.10223840010562,108972300.0,-0.023801137242957515
2021-09-29,139.69146728515625,141.2758647647725,138.90904343372455,139.33937729818666,74602000.0,0.006482955087659725
2021-09-30,138.3907012939453,141.20742140322028,138.17553434540375,140.50324137590155,89056700.0,-0.0093117068385834
2021-10-01,139.51536560058594,139.7794367285065,136.05316105330198,138.78184629685313,94639600.0,0.008126733199016023
2021-10-04,136.08255004882812,139.08509731906585,135.23167212302508,138.6449736382081,98322000.0,-0.024605286571699247
2021-10-05,138.00926208496094,139.11443634160335,136.29771642835237,136.42486459550415,80861100.0,0.014158406316177041
2021-10-06,138.8796844482422,139.02638237086833,135.3294454857733,136.40527999667046,83221100.0,0.006306985126443232
2021-10-07,140.141357421875,141.05092948182715,139.58389028870607,139.91641559084152,61732700.0,0.009084647467664908
2021-10-08,139.75994873046875,141.01182116861025,139.4274233786023,140.8651231967564,58773200.0,-0.0027215998076718373
2021-10-11,139.67185974121094,141.62791130803356,138.69383395779963,139.14373238450403,64452200.0,-0.0006302877903002768
2021-10-12,138.40048217773438,140.1022531380476,137.94080866989395,140.08268843547052,73035900.0,-0.009102603529674624
2021-10-13,137.81362915039062,138.29285227644627,136.14119834359943,138.1363794788412,78762700.0,-0.004240252765811303
2021-10-14,140.6010284423828,140.7184017237602,138.40046969110713,138.98729132751163,69907100.0,0.020225860890365155
2021-10-15,141.65731811523438,141.7159973023287,140.35654141515744,140.6108377905611,67940300.0,0.007512673872683839
2021-10-18,143.3297119140625,143.61333288501362,140.0142044027078,140.2978253736589,85589200.0,0.011805911767069244
2021-10-19,145.4911651611328,145.89215946553824,143.32973571996214,143.77961939322623,76378900.0,0.015080287389165115
2021-10-20,145.98016357421875,146.45940171355207,144.86521446863128,145.43247137126255,58418800.0,0.003361017918471987
2021-10-21,146.19534301757812,146.35183078139093,144.6207203375114,145.54006729554342,61421000.0,0.0014740320745700863
2021-10-22,145.42271423339844,146.8799636819581,145.37380993998815,146.40074040762428,58883400.0,-0.0052849069486897715
2021-10-25,145.37379455566406,146.08774940871533,144.3762037849461,145.41290903215594,50720600.0,-0.0003363964012930154
2021-10-26,146.0388641357422,147.52545305998103,145.73566350958762,146.04863902426567,60893400.0,0.004574893171846561
2021-10-27,145.57916259765625,146.4398152500375,145.22707267329858,146.07795043904167,56094900.0,-0.003147802749675188
2021-10-28,149.21743774414062,149.804244404835,146.43005760449074,146.5278661763529,100077900.0,0.024991730145746516
2021-10-29,146.50828552246094,146.64520855406127,143.19277825689716,143.98497686283406,124953200.0,-0.018155734762883458
2021-11-01,145.68675231933594,146.4104819724985,144.5522386338212,145.71609190400514,74588300.0,-0.005607418039159651
2021-11-02,146.72348022460938,148.23942366972244,145.38357431484795,145.39336412691904,69122000.0,0.00711614397856164
2021-11-03,148.1611785888672,148.63062693615777,146.52787680010098,147.08534391435344,54511500.0,0.009798693174786655
2021-11-04,147.642822265625,149.0805068605867,147.32984675958332,148.24919365421383,60394600.0,-0.003498597461083719
2021-11-05,148.17172241210938,149.07281782729038,146.97678796158638,148.76918963737086,65463900.0,0.003582295016907988
2021-11-08,147.3489532470703,148.4557402315451,147.0747075253852,148.29902412050475,55020900.0,-0.005552808266281017
2021-11-09,147.7113494873047,148.31860574960734,146.97675951376905,147.11388237768483,56787900.0,0.002459442244063359
2021-11-10,144.88076782226562,147.04536675115244,144.81221384507222,146.93762626246985,65187100.0,-0.01916292603692138
2021-11-11,144.8317413330078,146.35968594886663,144.64564283192527,145.899356689965,41000000.0,-0.0003383919756551057
2021-11-12,146.90823364257812,147.3097982131486,144.449795829464,145.38027365145768,63804000.0,0.014337273656027438
2021-11-15,146.9180145263672,148.7593917575851,146.3597188974358,147.28040751304476,59222800.0,6.657818657629377e-05
2021-11-16,147.89749145507812,148.37742909241703,146.2715949157919,146.8592730453793,59256200.0,0.006666826609851517
2021-11-17,150.33636474609375,151.8153345605446,147.88773031769787,147.8975194751112,88807000.0,0.016490295183650305
2021-11-18,154.62631225585938,155.40987800940815,149.90535437132496,150.55179723889825,137827700.0,0.02853566079644798
2021-11-19,157.25123596191406,157.71158022509883,153.3138293695712,154.41081232255357,117305600.0,0.01697591870205928
2021-11-22,157.7115936279297,162.29542845267346,157.69200037488366,158.3580215257173,117467900.0,0.002927529715105903
2021-11-23,158.09356689453125,158.47555309859132,155.79184557181551,157.80951705712113,96041900.0,0.0024219732856336496
2021-11-24,158.6127166748047,158.80860440364947,156.35997042990053,157.44716451205608,69463600.0,0.003283813443337502
2021-11-26,153.58807373046875,157.15328324096114,153.14732272261747,156.2913744764638,76959800.0,-0.03167868913460259
2021-11-29,156.94761657714844,157.8780943084946,155.52739720558188,156.09548196515397,88748200.0,0.021873722126207085
2021-11-30,161.9036407470703,162.11912167836516,156.63417697403202,156.70274588184037,174048100.0,0.03157756886028085
2021-12-01,161.38453674316406,166.800912709941,161.14946255292463,164.0388470193993,152052500.0,-0.0032062528150136327
2021-12-02,160.39527893066406,160.82624080588923,154.55774519881157,155.47843376037946,136739200.0,-0.006129817840443752
2021-12-03,158.51473999023438,161.57064486360198,156.43830349501886,160.64995624545222,118023100.0,-0.01172440331764757
2021-12-06,161.92327880859375,164.430677671797,160.90463867961986,160.91442783547066,107497000.0,0.021502977064274065
2021-12-07,167.662841796875,168.05463216133035,164.881197462976,165.60599842826275,120405400.0,0.03544618803739685
2021-12-08,171.4827117919922,172.3446356103418,167.19270089919112,168.59332710400926,116998900.0,0.02278304455643787
2021-12-09,170.973388671875,173.11839407886248,170.3465390733042,171.31620335113058,108923700.0,-0.00297011351637011
2021-12-10,175.76290893554688,175.93921831838114,171.1007161505561,171.61003610118843,115402700.0,0.02801324990325682
2021-12-13,172.129150390625,178.38785718223016,171.9234585953343,177.39859965742585,153237000.0,-0.020674205763483333
2021-12-14,170.7481231689453,174.08806304841983,168.67168661995763,171.64921855709608,139380400.0,-0.008023203615108887
2021-12-15,175.6160125732422,175.81190028087914,168.76962734356553,171.5121000863054,131063300.0,0.028509182496140095
2021-12-16,168.72064208984375,177.41819331105674,167.24167279418768,175.5964093375668,150185800.0,-0.03926390528040635
2021-12-17,167.62367248535156,169.90580094866743,166.20346789014454,166.43852716670187,195432700.0,-0.0065016917367352045
2021-12-20,166.26226806640625,167.0752164430214,164.01932563571827,164.82246991020898,107499100.0,-0.008121790906736592
2021-12-21,169.43565368652344,169.6413305368034,165.64515876193008,168.03502751462352,91185900.0,0.019086625348150088
2021-12-22,172.03118896484375,172.24666990143447,168.61289133008395,169.48460422982922,92135300.0,0.015318707850723978
2021-12-23,172.6580810546875,173.21637678573038,171.66883828957722,172.2369231764139,68356600.0,0.003644060670718652
2021-12-27,176.6248321533203,176.71297937182496,173.4318194724349,173.4513977796986,74919600.0,0.02297460434172427
2021-12-28,175.606201171875,177.6042945644057,174.86182193569553,176.45833582983963,79144300.0,-0.005767201412319456
2021-12-29,175.6943359375,176.91865254996387,174.47980847763824,175.6453602839472,62348900.0,0.0005018886863723537
2021-12-30,174.53857421875,176.85988869120052,174.43083375846518,175.7824840883525,59773000.0,-0.006578252580442534
2021-12-31,173.92152404785156,175.54740511503024,173.6178809806125,174.43082898683727,64062300.0,-0.003535322628023141
2022-01-03,178.2703094482422,179.12244407617163,174.05867174915193,174.17620137564992,104487900.0,0.02500429676084326
2022-01-04,176.0078125,179.18124760864967,175.43972760704736,178.8776193777369,99310400.0,-0.012691383973274961
2022-01-05,171.3260040283203,176.46813489136744,171.05175824457976,175.9196433238863,94537600.0,-0.026600003745172907
2022-01-06,168.46597290039062,171.6981718811385,168.11336910348592,169.15158724290762,96904000.0,-0.01669350279982551
2022-01-07,168.6324920654297,170.5620164817169,167.5159157741246,169.3376997173353,86709100.0,0.0009884439104952403
2022-01-10,168.652099609375,168.95572780142643,164.7146923768041,165.60599864366586,106765600.0,0.0001162738195061852
2022-01-11,171.4827117919922,171.58064816981238,167.31024547595837,168.77942565072323,76138300.0,0.016783735210965878
2022-01-12,171.9234161376953,173.53950791267798,171.2280127466255,172.50128992920844,74805200.0,0.0025699637071152637
2022-01-13,168.652099609375,172.9910714162829,168.26030924441002,172.16833406776786,84505800.0,-0.01902775434441273
2022-01-14,169.51402282714844,170.20942643626557,167.57469415475944,167.8195575274604,80440800.0,0.005110658093019804
2022-01-18,166.31118774414062,168.99488045377709,165.92920152184269,167.98604466295757,90956700.0,-0.018894219071620477
2022-01-19,162.81455993652344,167.56491564685888,162.53052498206404,166.5071040161468,94815000.0,-0.021024609679274997
2022-01-20,161.1298828125,166.19365539118294,160.80666137829382,163.54913404663756,91420500.0,-0.01034721418453144
